match_no,ballnumber,inningno,over,outcome,batter,bowler,comment,score
2,57,1,9.2,1,Anmolpreet Singh,Axar,"Axar to Anmolpreet Singh, 1 run",1
2,58,1,9.3,4,Ishan Kishan,Axar,"Axar to Ishan Kishan, Four runs",4
2,59,1,9.4,1,Ishan Kishan,Axar,"Axar to Ishan Kishan, 1 run",1
2,60,1,9.5,2,Anmolpreet Singh,Axar,"Axar to Anmolpreet Singh, 2 runs",2
2,61,1,9.6,1,Anmolpreet Singh,Axar,"Axar to Anmolpreet Singh, 1 run",1
2,62,1,10.1,1,Anmolpreet Singh,Kuldeep Yadav,"Kuldeep Yadav to Anmolpreet Singh, 1 run",1
2,63,1,10.2,1,Ishan Kishan,Kuldeep Yadav,"Kuldeep Yadav to Ishan Kishan, 1 run",1
2,64,1,10.3,2,Anmolpreet Singh,Kuldeep Yadav,"Kuldeep Yadav to Anmolpreet Singh, 2 runs",2
2,65,1,10.4,w,Anmolpreet Singh,Kuldeep Yadav,"Kuldeep Yadav to Anmolpreet Singh, no run Wicket - c Lalit Yadav b Kuldeep Yadav batsmen",0
2,66,1,10.5,1,Tilak Varma,Kuldeep Yadav,"Kuldeep Yadav to Tilak Varma, 1 run",1
2,67,1,10.6,1,Ishan Kishan,Kuldeep Yadav,"Kuldeep Yadav to Ishan Kishan, 1 run",1
2,68,1,11.1,1,Ishan Kishan,Lalit Yadav,"Lalit Yadav to Ishan Kishan, 1 run",1
2,69,1,11.2,1,Tilak Varma,Lalit Yadav,"Lalit Yadav to Tilak Varma, 1 run",1
2,70,1,11.3,1,Ishan Kishan,Lalit Yadav,"Lalit Yadav to Ishan Kishan, 1 run",1
2,71,1,11.4,2,Tilak Varma,Lalit Yadav,"Lalit Yadav to Tilak Varma, 2 runs",2
2,72,1,11.5,0,Tilak Varma,Lalit Yadav,"Lalit Yadav to Tilak Varma, no run",0
2,73,1,11.6,1,Tilak Varma,Lalit Yadav,"Lalit Yadav to Tilak Varma, 1 run",1
2,74,1,12.1,0,Tilak Varma,K Nagarkoti,"K Nagarkoti to Tilak Varma, no run",0
2,75,1,12.2,0,Tilak Varma,K Nagarkoti,"K Nagarkoti to Tilak Varma, no run",0
2,76,1,12.3,4,Tilak Varma,K Nagarkoti,"K Nagarkoti to Tilak Varma, Four runs",4
2,77,1,12.4,4,Tilak Varma,K Nagarkoti,"K Nagarkoti to Tilak Varma, Four runs",4
2,78,1,12.5,1,Tilak Varma,K Nagarkoti,"K Nagarkoti to Tilak Varma, 1 run",1
2,79,1,12.6,4,Ishan Kishan,K Nagarkoti,"K Nagarkoti to Ishan Kishan, Four runs",4
2,80,1,13.1,1,Tilak Varma,Lalit Yadav,"Lalit Yadav to Tilak Varma, 1 run",1
2,81,1,13.2,0,Ishan Kishan,Lalit Yadav,"Lalit Yadav to Ishan Kishan, no run",0
2,82,1,13.3,1,Ishan Kishan,Lalit Yadav,"Lalit Yadav to Ishan Kishan, 1 run",1
2,83,1,13.4,2,Tilak Varma,Lalit Yadav,"Lalit Yadav to Tilak Varma, 2 runs",2
2,84,1,13.5,1,Tilak Varma,Lalit Yadav,"Lalit Yadav to Tilak Varma, 1 run",1
2,85,1,13.6,4,Ishan Kishan,Lalit Yadav,"Lalit Yadav to Ishan Kishan, Four runs",4
2,86,1,14.1,4,Tilak Varma,Khaleel Ahmed,"Khaleel Ahmed to Tilak Varma, Four runs",4
2,87,1,14.2,w,Tilak Varma,Khaleel Ahmed,"Khaleel Ahmed to Tilak Varma, no run Wicket - c Prithvi Shaw b Khaleel Ahmed batsmen",0
2,88,1,14.3,0,Pollard,Khaleel Ahmed,"Khaleel Ahmed to Pollard, no run",0
2,89,1,14.4,0,Pollard,Khaleel Ahmed,"Khaleel Ahmed to Pollard, no run",0
2,90,1,14.5,1,Pollard,Khaleel Ahmed,"Khaleel Ahmed to Pollard, 1 run",1
2,91,1,14.6,0,Ishan Kishan,Khaleel Ahmed,"Khaleel Ahmed to Ishan Kishan, no run",0
2,92,1,15.1,1,Pollard,Kuldeep Yadav,"Kuldeep Yadav to Pollard, 1 run",1
2,93,1,15.2,1,Ishan Kishan,Kuldeep Yadav,"Kuldeep Yadav to Ishan Kishan, 1 run",1
2,94,1,15.3,1,Pollard,Kuldeep Yadav,"Kuldeep Yadav to Pollard, 1 run",1
2,95,1,15.4,1,Ishan Kishan,Kuldeep Yadav,"Kuldeep Yadav to Ishan Kishan, 1 run",1
2,96,1,15.5,w,Pollard,Kuldeep Yadav,"Kuldeep Yadav to Pollard, no run Wicket - c Seifert b Kuldeep Yadav batsmen",0
2,97,1,15.6,1,Tim David,Kuldeep Yadav,"Kuldeep Yadav to Tim David, 1 run",1
2,98,1,16.1,1,Tim David,Axar,"Axar to Tim David, 1 run",1
2,99,1,16.2,6,Ishan Kishan,Axar,"Axar to Ishan Kishan, Six runs",6
2,100,1,16.3,1,Ishan Kishan,Axar,"Axar to Ishan Kishan, 1 run",1
2,101,1,16.4,1,Tim David,Axar,"Axar to Tim David, 1 run",1
2,102,1,16.5,4,Ishan Kishan,Axar,"Axar to Ishan Kishan, Four runs",4
2,103,1,16.6,1,Ishan Kishan,Axar,"Axar to Ishan Kishan, 1 run",1
2,104,1,17.1,0,Ishan Kishan,Thakur,"Thakur to Ishan Kishan, no run",0
2,105,1,17.2,1lb,Ishan Kishan,Thakur,"Thakur to Ishan Kishan, 1 leg bye",1
2,106,1,17.3,1,Tim David,Thakur,"Thakur to Tim David, 1 run",1
2,107,1,17.4,1,Ishan Kishan,Thakur,"Thakur to Ishan Kishan, 1 run",1
2,108,1,17.5,2,Tim David,Thakur,"Thakur to Tim David, 2 runs",2
2,109,1,17.6,6,Tim David,Thakur,"Thakur to Tim David, Six runs",6
2,110,1,18.1,4,Ishan Kishan,Khaleel Ahmed,"Khaleel Ahmed to Ishan Kishan, Four runs",4
2,111,1,18.2,2,Ishan Kishan,Khaleel Ahmed,"Khaleel Ahmed to Ishan Kishan, 2 runs",2
2,112,1,18.3,4,Ishan Kishan,Khaleel Ahmed,"Khaleel Ahmed to Ishan Kishan, Four runs",4
2,113,1,18.4,1,Ishan Kishan,Khaleel Ahmed,"Khaleel Ahmed to Ishan Kishan, 1 run",1
2,114,1,18.5,0,Tim David,Khaleel Ahmed,"Khaleel Ahmed to Tim David, no run",0
2,115,1,18.6,w,Tim David,Khaleel Ahmed,"Khaleel Ahmed to Tim David, no run Wicket - c Mandeep b Khaleel Ahmed batsmen",0
2,116,1,19.1,1,Ishan Kishan,Thakur,"Thakur to Ishan Kishan, 1 run",1
2,117,1,19.2,1wd,Daniel Sams,Thakur,"Thakur to Daniel Sams, 1 wide",1
2,118,1,19.2,6,Daniel Sams,Thakur,"Thakur to Daniel Sams, Six runs",6
2,119,1,19.3,1,Daniel Sams,Thakur,"Thakur to Daniel Sams, 1 run",1
2,120,1,19.4,4,Ishan Kishan,Thakur,"Thakur to Ishan Kishan, Four runs",4
2,121,1,19.5,4,Ishan Kishan,Thakur,"Thakur to Ishan Kishan, Four runs",4
2,122,1,19.6,1,Ishan Kishan,Thakur,"Thakur to Ishan Kishan, 1 run",1
2,1,2,0.1,0,Prithvi Shaw,Daniel Sams,"Daniel Sams to Prithvi Shaw, no run",0
2,2,2,0.2,0,Prithvi Shaw,Daniel Sams,"Daniel Sams to Prithvi Shaw, no run",0
2,3,2,0.3,1,Prithvi Shaw,Daniel Sams,"Daniel Sams to Prithvi Shaw, 1 run",1
2,4,2,0.4,1wd,Seifert,Daniel Sams,"Daniel Sams to Seifert, 1 wide",1
2,5,2,0.4,4,Seifert,Daniel Sams,"Daniel Sams to Seifert, Four runs",4
2,6,2,0.5,4,Seifert,Daniel Sams,"Daniel Sams to Seifert, Four runs",4
2,7,2,0.6,1wd,Seifert,Daniel Sams,"Daniel Sams to Seifert, 1 wide",1
2,8,2,0.6,1,Seifert,Daniel Sams,"Daniel Sams to Seifert, 1 run",1
2,9,2,1.1,0,Seifert,Bumrah,"Bumrah to Seifert, no run",0
2,10,2,1.2,0,Seifert,Bumrah,"Bumrah to Seifert, no run",0
2,11,2,1.3,4,Seifert,Bumrah,"Bumrah to Seifert, Four runs",4
2,12,2,1.4,0,Seifert,Bumrah,"Bumrah to Seifert, no run",0
2,13,2,1.5,4,Seifert,Bumrah,"Bumrah to Seifert, Four runs",4
2,14,2,1.6,1,Seifert,Bumrah,"Bumrah to Seifert, 1 run",1
2,15,2,2.1,0,Seifert,Basil Thampi,"Basil Thampi to Seifert, no run",0
2,16,2,2.2,3,Seifert,Basil Thampi,"Basil Thampi to Seifert, 3 runs",3
2,17,2,2.3,0,Prithvi Shaw,Basil Thampi,"Basil Thampi to Prithvi Shaw, no run",0
2,18,2,2.4,6,Prithvi Shaw,Basil Thampi,"Basil Thampi to Prithvi Shaw, Six runs",6
2,19,2,2.5,0,Prithvi Shaw,Basil Thampi,"Basil Thampi to Prithvi Shaw, no run",0
2,20,2,2.6,0,Prithvi Shaw,Basil Thampi,"Basil Thampi to Prithvi Shaw, no run",0
2,21,2,3.1,0,Seifert,Murugan Ashwin,"Murugan Ashwin to Seifert, no run",0
2,22,2,3.2,0,Seifert,Murugan Ashwin,"Murugan Ashwin to Seifert, no run",0
2,23,2,3.3,w,Seifert,Murugan Ashwin,"Murugan Ashwin to Seifert, no run Wicket - b Murugan Ashwin batsmen",0
2,24,2,3.4,0,Mandeep,Murugan Ashwin,"Murugan Ashwin to Mandeep, no run",0
2,25,2,3.5,w,Mandeep,Murugan Ashwin,"Murugan Ashwin to Mandeep, no run Wicket - c Tilak Varma b Murugan Ashwin batsmen",0
2,26,2,3.6,1,Pant,Murugan Ashwin,"Murugan Ashwin to Pant, 1 run",1
2,27,2,4.1,1wd,Pant,Tymal Mills,"Tymal Mills to Pant, 1 wide",1
2,28,2,4.1,w,Pant,Tymal Mills,"Tymal Mills to Pant, no run Wicket - c Tim David b Tymal Mills batsmen",0
2,29,2,4.2,1,Lalit Yadav,Tymal Mills,"Tymal Mills to Lalit Yadav, 1 run",1
2,30,2,4.3,6,Prithvi Shaw,Tymal Mills,"Tymal Mills to Prithvi Shaw, Six runs",6
2,31,2,4.4,0,Prithvi Shaw,Tymal Mills,"Tymal Mills to Prithvi Shaw, no run",0
2,32,2,4.5,1,Prithvi Shaw,Tymal Mills,"Tymal Mills to Prithvi Shaw, 1 run",1
2,33,2,4.6,0,Lalit Yadav,Tymal Mills,"Tymal Mills to Lalit Yadav, no run",0
2,34,2,5.1,0,Prithvi Shaw,Murugan Ashwin,"Murugan Ashwin to Prithvi Shaw, no run",0
2,35,2,5.2,1,Prithvi Shaw,Murugan Ashwin,"Murugan Ashwin to Prithvi Shaw, 1 run",1
2,36,2,5.3,0,Lalit Yadav,Murugan Ashwin,"Murugan Ashwin to Lalit Yadav, no run",0
2,37,2,5.4,0,Lalit Yadav,Murugan Ashwin,"Murugan Ashwin to Lalit Yadav, no run",0
2,38,2,5.5,1,Lalit Yadav,Murugan Ashwin,"Murugan Ashwin to Lalit Yadav, 1 run",1
2,39,2,5.6,4,Prithvi Shaw,Murugan Ashwin,"Murugan Ashwin to Prithvi Shaw, Four runs",4
2,40,2,6.1,1,Lalit Yadav,Daniel Sams,"Daniel Sams to Lalit Yadav, 1 run",1
2,41,2,6.2,4,Prithvi Shaw,Daniel Sams,"Daniel Sams to Prithvi Shaw, Four runs",4
2,42,2,6.3,4,Prithvi Shaw,Daniel Sams,"Daniel Sams to Prithvi Shaw, Four runs",4
2,43,2,6.4,2,Prithvi Shaw,Daniel Sams,"Daniel Sams to Prithvi Shaw, 2 runs",2
2,44,2,6.5,1,Prithvi Shaw,Daniel Sams,"Daniel Sams to Prithvi Shaw, 1 run",1
2,45,2,6.6,0,Lalit Yadav,Daniel Sams,"Daniel Sams to Lalit Yadav, no run",0
2,46,2,7.1,0,Prithvi Shaw,Murugan Ashwin,"Murugan Ashwin to Prithvi Shaw, no run",0
2,47,2,7.2,1,Prithvi Shaw,Murugan Ashwin,"Murugan Ashwin to Prithvi Shaw, 1 run",1
2,48,2,7.3,0,Lalit Yadav,Murugan Ashwin,"Murugan Ashwin to Lalit Yadav, no run",0
2,49,2,7.4,0,Lalit Yadav,Murugan Ashwin,"Murugan Ashwin to Lalit Yadav, no run",0
2,50,2,7.5,1,Lalit Yadav,Murugan Ashwin,"Murugan Ashwin to Lalit Yadav, 1 run",1
2,51,2,7.6,2,Prithvi Shaw,Murugan Ashwin,"Murugan Ashwin to Prithvi Shaw, 2 runs",2
2,52,2,8.1,0,Lalit Yadav,Tymal Mills,"Tymal Mills to Lalit Yadav, no run",0
2,53,2,8.2,1,Lalit Yadav,Tymal Mills,"Tymal Mills to Lalit Yadav, 1 run",1
2,54,2,8.3,0,Prithvi Shaw,Tymal Mills,"Tymal Mills to Prithvi Shaw, no run",0
2,55,2,8.4,1,Prithvi Shaw,Tymal Mills,"Tymal Mills to Prithvi Shaw, 1 run",1
2,56,2,8.5,1wd,Lalit Yadav,Tymal Mills,"Tymal Mills to Lalit Yadav, 1 wide",1
2,57,2,8.5,1,Lalit Yadav,Tymal Mills,"Tymal Mills to Lalit Yadav, 1 run",1
2,58,2,8.6,4,Prithvi Shaw,Tymal Mills,"Tymal Mills to Prithvi Shaw, Four runs",4
2,59,2,9.1,1wd,Lalit Yadav,Basil Thampi,"Basil Thampi to Lalit Yadav, 1 wide",1
2,60,2,9.1,1,Lalit Yadav,Basil Thampi,"Basil Thampi to Lalit Yadav, 1 run",1
2,61,2,9.2,w,Prithvi Shaw,Basil Thampi,"Basil Thampi to Prithvi Shaw, no run Wicket - c Ishan Kishan b Basil Thampi batsmen",0
2,62,2,9.3,0,Powell,Basil Thampi,"Basil Thampi to Powell, no run",0
2,63,2,9.4,w,Powell,Basil Thampi,"Basil Thampi to Powell, no run Wicket - c Daniel Sams b Basil Thampi batsmen",0
2,64,2,9.5,1,Thakur,Basil Thampi,"Basil Thampi to Thakur, 1 run",1
2,65,2,9.6,4,Lalit Yadav,Basil Thampi,"Basil Thampi to Lalit Yadav, Four runs",4
2,66,2,10.1,4,Thakur,Bumrah,"Bumrah to Thakur, Four runs",4
2,67,2,10.2,0,Thakur,Bumrah,"Bumrah to Thakur, no run",0
2,68,2,10.3,4,Thakur,Bumrah,"Bumrah to Thakur, Four runs",4
2,69,2,10.4,1,Thakur,Bumrah,"Bumrah to Thakur, 1 run",1
2,70,2,10.5,1,Lalit Yadav,Bumrah,"Bumrah to Lalit Yadav, 1 run",1
2,71,2,10.6,4,Thakur,Bumrah,"Bumrah to Thakur, Four runs",4
2,72,2,11.1,1,Lalit Yadav,Murugan Ashwin,"Murugan Ashwin to Lalit Yadav, 1 run",1
2,73,2,11.2,1,Thakur,Murugan Ashwin,"Murugan Ashwin to Thakur, 1 run",1
2,74,2,11.3,0,Lalit Yadav,Murugan Ashwin,"Murugan Ashwin to Lalit Yadav, no run",0
2,75,2,11.4,0,Lalit Yadav,Murugan Ashwin,"Murugan Ashwin to Lalit Yadav, no run",0
2,76,2,11.5,0,Lalit Yadav,Murugan Ashwin,"Murugan Ashwin to Lalit Yadav, no run",0
2,77,2,11.6,1,Lalit Yadav,Murugan Ashwin,"Murugan Ashwin to Lalit Yadav, 1 run",1
2,78,2,12.1,1,Lalit Yadav,Daniel Sams,"Daniel Sams to Lalit Yadav, 1 run",1
2,79,2,12.2,1,Thakur,Daniel Sams,"Daniel Sams to Thakur, 1 run",1
2,80,2,12.3,0,Lalit Yadav,Daniel Sams,"Daniel Sams to Lalit Yadav, no run",0
2,81,2,12.4,1,Lalit Yadav,Daniel Sams,"Daniel Sams to Lalit Yadav, 1 run",1
2,82,2,12.5,2,Thakur,Daniel Sams,"Daniel Sams to Thakur, 2 runs",2
2,83,2,12.6,4,Thakur,Daniel Sams,"Daniel Sams to Thakur, Four runs",4
2,84,2,13.1,1,Lalit Yadav,Basil Thampi,"Basil Thampi to Lalit Yadav, 1 run",1
2,85,2,13.2,w,Thakur,Basil Thampi,"Basil Thampi to Thakur, no run Wicket - c Rohit b Basil Thampi batsmen",0
2,86,2,13.3,0,Axar,Basil Thampi,"Basil Thampi to Axar, no run",0
2,87,2,13.4,1,Axar,Basil Thampi,"Basil Thampi to Axar, 1 run",1
2,88,2,13.5,2,Lalit Yadav,Basil Thampi,"Basil Thampi to Lalit Yadav, 2 runs",2
2,89,2,13.6,6,Lalit Yadav,Basil Thampi,"Basil Thampi to Lalit Yadav, Six runs",6
2,90,2,14.1,2,Axar,Tymal Mills,"Tymal Mills to Axar, 2 runs",2
2,91,2,14.2,0,Axar,Tymal Mills,"Tymal Mills to Axar, no run",0
2,92,2,14.3,1,Axar,Tymal Mills,"Tymal Mills to Axar, 1 run",1
2,93,2,14.4,1,Lalit Yadav,Tymal Mills,"Tymal Mills to Lalit Yadav, 1 run",1
2,94,2,14.5,1,Axar,Tymal Mills,"Tymal Mills to Axar, 1 run",1
2,95,2,14.6,4,Lalit Yadav,Tymal Mills,"Tymal Mills to Lalit Yadav, Four runs",4
2,96,2,15.1,6,Axar,Bumrah,"Bumrah to Axar, Six runs",6
2,97,2,15.2,1,Axar,Bumrah,"Bumrah to Axar, 1 run",1
2,98,2,15.3,4,Lalit Yadav,Bumrah,"Bumrah to Lalit Yadav, Four runs",4
2,99,2,15.4,1,Lalit Yadav,Bumrah,"Bumrah to Lalit Yadav, 1 run",1
2,100,2,15.5,2,Axar,Bumrah,"Bumrah to Axar, 2 runs",2
2,101,2,15.6,1,Axar,Bumrah,"Bumrah to Axar, 1 run",1
2,102,2,16.1,1,Axar,Basil Thampi,"Basil Thampi to Axar, 1 run",1
2,103,2,16.2,0,Lalit Yadav,Basil Thampi,"Basil Thampi to Lalit Yadav, no run",0
2,104,2,16.3,1wd,Lalit Yadav,Basil Thampi,"Basil Thampi to Lalit Yadav, 1 wide",1
2,105,2,16.3,1,Lalit Yadav,Basil Thampi,"Basil Thampi to Lalit Yadav, 1 run",1
2,106,2,16.4,4,Axar,Basil Thampi,"Basil Thampi to Axar, Four runs",4
2,107,2,16.5,1,Axar,Basil Thampi,"Basil Thampi to Axar, 1 run",1
2,108,2,16.6,1wd,Lalit Yadav,Basil Thampi,"Basil Thampi to Lalit Yadav, 1 wide",1
2,109,2,16.6,1lb,Lalit Yadav,Basil Thampi,"Basil Thampi to Lalit Yadav, Four leg bye",4
2,110,2,17.1,6,Axar,Daniel Sams,"Daniel Sams to Axar, Six runs",6
2,111,2,17.2,1,Axar,Daniel Sams,"Daniel Sams to Axar, 1 run",1
2,112,2,17.3,6,Lalit Yadav,Daniel Sams,"Daniel Sams to Lalit Yadav, Six runs",6
2,113,2,17.4,4,Lalit Yadav,Daniel Sams,"Daniel Sams to Lalit Yadav, Four runs",4
2,114,2,17.5,1,Lalit Yadav,Daniel Sams,"Daniel Sams to Lalit Yadav, 1 run",1
2,115,2,17.6,6,Axar,Daniel Sams,"Daniel Sams to Axar, Six runs",6
2,116,2,18.1,1,Lalit Yadav,Bumrah,"Bumrah to Lalit Yadav, 1 run",1
2,117,2,18.2,4,Axar,Bumrah,"Bumrah to Axar, Four runs",4
3,1,1,0.1,0,du Plessis,Sandeep Sharma,"Sandeep Sharma to du Plessis, no run",0
3,2,1,0.2,0,du Plessis,Sandeep Sharma,"Sandeep Sharma to du Plessis, no run",0
3,3,1,0.3,0,du Plessis,Sandeep Sharma,"Sandeep Sharma to du Plessis, no run",0
3,4,1,0.4,0,du Plessis,Sandeep Sharma,"Sandeep Sharma to du Plessis, no run",0
3,5,1,0.5,1,du Plessis,Sandeep Sharma,"Sandeep Sharma to du Plessis, 1 run",1
3,6,1,0.6,0,Anuj Rawat,Sandeep Sharma,"Sandeep Sharma to Anuj Rawat, no run",0
3,7,1,1.1,1wd,du Plessis,Arshdeep Singh,"Arshdeep Singh to du Plessis, 5 wide",5
3,8,1,1.1,0,du Plessis,Arshdeep Singh,"Arshdeep Singh to du Plessis, no run",0
3,9,1,1.2,1lb,du Plessis,Arshdeep Singh,"Arshdeep Singh to du Plessis, Four leg bye",4
3,10,1,1.3,0,du Plessis,Arshdeep Singh,"Arshdeep Singh to du Plessis, no run",0
3,11,1,1.4,0,du Plessis,Arshdeep Singh,"Arshdeep Singh to du Plessis, no run",0
3,12,1,1.5,1lb,du Plessis,Arshdeep Singh,"Arshdeep Singh to du Plessis, 1 leg bye",1
3,13,1,1.6,1wd,Anuj Rawat,Arshdeep Singh,"Arshdeep Singh to Anuj Rawat, 1 wide",1
3,14,1,1.6,0,Anuj Rawat,Arshdeep Singh,"Arshdeep Singh to Anuj Rawat, no run",0
3,15,1,2.1,0,du Plessis,Sandeep Sharma,"Sandeep Sharma to du Plessis, no run",0
3,16,1,2.2,4,du Plessis,Sandeep Sharma,"Sandeep Sharma to du Plessis, Four runs",4
3,17,1,2.3,1,du Plessis,Sandeep Sharma,"Sandeep Sharma to du Plessis, 1 run",1
3,18,1,2.4,6,Anuj Rawat,Sandeep Sharma,"Sandeep Sharma to Anuj Rawat, Six runs",6
3,19,1,2.5,0,Anuj Rawat,Sandeep Sharma,"Sandeep Sharma to Anuj Rawat, no run",0
3,20,1,2.6,0,Anuj Rawat,Sandeep Sharma,"Sandeep Sharma to Anuj Rawat, no run",0
3,21,1,3.1,1,du Plessis,Odean Smith,"Odean Smith to du Plessis, 1 run",1
3,22,1,3.2,0,Anuj Rawat,Odean Smith,"Odean Smith to Anuj Rawat, no run",0
3,23,1,3.3,1,Anuj Rawat,Odean Smith,"Odean Smith to Anuj Rawat, 1 run",1
3,24,1,3.4,0,du Plessis,Odean Smith,"Odean Smith to du Plessis, no run",0
3,25,1,3.5,0,du Plessis,Odean Smith,"Odean Smith to du Plessis, no run",0
3,26,1,3.6,0,du Plessis,Odean Smith,"Odean Smith to du Plessis, no run",0
3,27,1,4.1,1,Anuj Rawat,Arshdeep Singh,"Arshdeep Singh to Anuj Rawat, 1 run",1
3,28,1,4.2,1wd,du Plessis,Arshdeep Singh,"Arshdeep Singh to du Plessis, 1 wide",1
3,29,1,4.2,2,du Plessis,Arshdeep Singh,"Arshdeep Singh to du Plessis, 2 runs",2
3,30,1,4.3,1,du Plessis,Arshdeep Singh,"Arshdeep Singh to du Plessis, 1 run",1
3,31,1,4.4,0,Anuj Rawat,Arshdeep Singh,"Arshdeep Singh to Anuj Rawat, no run",0
3,32,1,4.5,0,Anuj Rawat,Arshdeep Singh,"Arshdeep Singh to Anuj Rawat, no run",0
3,33,1,4.6,1,Anuj Rawat,Arshdeep Singh,"Arshdeep Singh to Anuj Rawat, 1 run",1
3,34,1,5.1,0,Anuj Rawat,Odean Smith,"Odean Smith to Anuj Rawat, no run",0
3,35,1,5.2,0,Anuj Rawat,Odean Smith,"Odean Smith to Anuj Rawat, no run",0
3,36,1,5.3,0,Anuj Rawat,Odean Smith,"Odean Smith to Anuj Rawat, no run",0
3,37,1,5.4,2,Anuj Rawat,Odean Smith,"Odean Smith to Anuj Rawat, 2 runs",2
3,38,1,5.5,4,Anuj Rawat,Odean Smith,"Odean Smith to Anuj Rawat, Four runs",4
3,39,1,5.6,4,Anuj Rawat,Odean Smith,"Odean Smith to Anuj Rawat, Four runs",4
3,40,1,6.1,0,du Plessis,Rahul Chahar,"Rahul Chahar to du Plessis, no run",0
3,41,1,6.2,2,du Plessis,Rahul Chahar,"Rahul Chahar to du Plessis, 2 runs",2
3,42,1,6.3,1,du Plessis,Rahul Chahar,"Rahul Chahar to du Plessis, 1 run",1
3,43,1,6.4,2,Anuj Rawat,Rahul Chahar,"Rahul Chahar to Anuj Rawat, 2 runs",2
3,44,1,6.5,1b,Anuj Rawat,Rahul Chahar,"Rahul Chahar to Anuj Rawat, Four byes",4
3,45,1,6.6,w,Anuj Rawat,Rahul Chahar,"Rahul Chahar to Anuj Rawat, no run Wicket - b Rahul Chahar batsmen",0
3,46,1,7.1,1,du Plessis,Harpreet Brar,"Harpreet Brar to du Plessis, 1 run",1
3,47,1,7.2,1,Kohli,Harpreet Brar,"Harpreet Brar to Kohli, 1 run",1
3,48,1,7.3,1,du Plessis,Harpreet Brar,"Harpreet Brar to du Plessis, 1 run",1
3,49,1,7.4,0,Kohli,Harpreet Brar,"Harpreet Brar to Kohli, no run",0
3,50,1,7.5,1,Kohli,Harpreet Brar,"Harpreet Brar to Kohli, 1 run",1
3,51,1,7.6,0,du Plessis,Harpreet Brar,"Harpreet Brar to du Plessis, no run",0
3,52,1,8.1,1,Kohli,Rahul Chahar,"Rahul Chahar to Kohli, 1 run",1
3,53,1,8.2,2,du Plessis,Rahul Chahar,"Rahul Chahar to du Plessis, 2 runs",2
3,54,1,8.3,0,du Plessis,Rahul Chahar,"Rahul Chahar to du Plessis, no run",0
3,55,1,8.4,0,du Plessis,Rahul Chahar,"Rahul Chahar to du Plessis, no run",0
3,56,1,8.5,0,du Plessis,Rahul Chahar,"Rahul Chahar to du Plessis, no run",0
3,57,1,8.6,0,du Plessis,Rahul Chahar,"Rahul Chahar to du Plessis, no run",0
3,58,1,9.1,2,Kohli,Harpreet Brar,"Harpreet Brar to Kohli, 2 runs",2
3,59,1,9.2,2,Kohli,Harpreet Brar,"Harpreet Brar to Kohli, 2 runs",2
3,60,1,9.3,0,Kohli,Harpreet Brar,"Harpreet Brar to Kohli, no run",0
3,61,1,9.4,6,Kohli,Harpreet Brar,"Harpreet Brar to Kohli, Six runs",6
3,62,1,9.5,1,Kohli,Harpreet Brar,"Harpreet Brar to Kohli, 1 run",1
3,63,1,9.6,1wd,du Plessis,Harpreet Brar,"Harpreet Brar to du Plessis, 2 wide",2
3,64,1,9.6,0,Kohli,Harpreet Brar,"Harpreet Brar to Kohli, no run",0
3,65,1,10.1,1,du Plessis,Rahul Chahar,"Rahul Chahar to du Plessis, 1 run",1
3,66,1,10.2,1,Kohli,Rahul Chahar,"Rahul Chahar to Kohli, 1 run",1
3,67,1,10.3,2,du Plessis,Rahul Chahar,"Rahul Chahar to du Plessis, 2 runs",2
3,68,1,10.4,1,du Plessis,Rahul Chahar,"Rahul Chahar to du Plessis, 1 run",1
3,69,1,10.5,1,Kohli,Rahul Chahar,"Rahul Chahar to Kohli, 1 run",1
3,70,1,10.6,2,du Plessis,Rahul Chahar,"Rahul Chahar to du Plessis, 2 runs",2
3,71,1,11.1,0,Kohli,Livingstone,"Livingstone to Kohli, no run",0
3,72,1,11.2,1,Kohli,Livingstone,"Livingstone to Kohli, 1 run",1
3,73,1,11.3,2,du Plessis,Livingstone,"Livingstone to du Plessis, 2 runs",2
3,74,1,11.4,2,du Plessis,Livingstone,"Livingstone to du Plessis, 2 runs",2
3,75,1,11.5,1wd,du Plessis,Livingstone,"Livingstone to du Plessis, 1 wide",1
3,76,1,11.5,6,du Plessis,Livingstone,"Livingstone to du Plessis, Six runs",6
3,77,1,11.6,2,du Plessis,Livingstone,"Livingstone to du Plessis, 2 runs",2
3,78,1,12.1,4,Kohli,Odean Smith,"Odean Smith to Kohli, Four runs",4
3,79,1,12.2,1wd,Kohli,Odean Smith,"Odean Smith to Kohli, 1 wide",1
3,80,1,12.2,1,Kohli,Odean Smith,"Odean Smith to Kohli, 1 run",1
3,81,1,12.3,4,du Plessis,Odean Smith,"Odean Smith to du Plessis, Four runs",4
3,82,1,12.4,6,du Plessis,Odean Smith,"Odean Smith to du Plessis, Six runs",6
3,83,1,12.5,6,du Plessis,Odean Smith,"Odean Smith to du Plessis, Six runs",6
3,84,1,12.6,1,du Plessis,Odean Smith,"Odean Smith to du Plessis, 1 run",1
3,85,1,13.1,6,du Plessis,Harpreet Brar,"Harpreet Brar to du Plessis, Six runs",6
3,86,1,13.2,6,du Plessis,Harpreet Brar,"Harpreet Brar to du Plessis, Six runs",6
3,87,1,13.3,1,du Plessis,Harpreet Brar,"Harpreet Brar to du Plessis, 1 run",1
